Asset_ID,Asset_Name,Model,Serial_Number,Assigned_To,Department,Location,Purchase_Date,Warranty_Expiry,Status,Condition
ASSET15867,Projector,Model-286,SN-385644,Nandini Murthy,Admin,Shivamogga,15-06-2022,14-06-2025,Disposed,Excellent
ASSET15868,Projector,Model-849,SN-358715,Sahana Hegde,Operations,Ballari,10-04-2024,10-04-2026,Damaged,Average
ASSET15869,Monitor,Model-713,SN-535568,Prakash Rao,Sales,Bengaluru,24-01-2022,24-01-2023,In Use,Good
ASSET15870,Router,Model-429,SN-310613,Deepak Gowda,Finance,Shivamogga,02-02-2024,01-02-2025,Damaged,Poor
ASSET15871,Router,Model-171,SN-472358,Asha Rao,Marketing,Davangere,13-12-2023,12-12-2025,Damaged,Average
ASSET15872,Router,Model-236,SN-666017,Latha Rao,Operations,Ballari,26-10-2024,26-10-2025,Under Repair,Good
ASSET15873,Monitor,Model-837,SN-864813,Asha Hegde,HR,Hubli,19-11-2023,18-11-2026,Under Repair,Good
ASSET15874,Switch,Model-119,SN-233920,Divya Hegde,Finance,Mysuru,25-05-2024,25-05-2027,In Use,Excellent
ASSET15875,Switch,Model-526,SN-408127,,Operations,Mysuru,16-10-2024,16-10-2026,Available,Average
ASSET15876,Desktop,Model-597,SN-482971,Prakash Murthy,Admin,Belagavi,07-01-2024,06-01-2026,In Use,Average
ASSET15877,Laptop,Model-395,SN-544982,Latha Pai,Admin,Mangalore,11-02-2023,10-02-2025,In Use,Poor
ASSET15878,Server,Model-133,SN-602786,Divya Shetty,HR,Shivamogga,18-11-2022,18-11-2023,Disposed,Excellent
ASSET15879,Laptop,Model-671,SN-488594,Shruthi Naidu,Finance,Udupi,23-01-2025,23-01-2026,In Use,Average
ASSET15880,Router,Model-448,SN-377439,Meena Murthy,Operations,Ballari,05-05-2024,05-05-2025,Under Repair,Excellent
ASSET15881,Router,Model-711,SN-862933,Pooja Shetty,Marketing,Udupi,20-06-2024,20-06-2026,Damaged,Excellent
ASSET15882,Switch,Model-677,SN-454487,Kavya Murthy,Admin,Mysuru,11-03-2024,11-03-2026,Damaged,Poor
ASSET15883,Laptop,Model-542,SN-264830,Deepak Murthy,Finance,Mangalore,10-01-2024,09-01-2027,In Use,Poor
ASSET15884,Router,Model-852,SN-598223,Sanjay Naidu,HR,Shivamogga,24-11-2022,23-11-2025,Under Repair,Excellent
ASSET15885,Monitor,Model-441,SN-896767,Vikram Rao,Operations,Udupi,12-05-2024,12-05-2027,Disposed,Average
ASSET15886,Desktop,Model-926,SN-236747,Manoj Urs,R&D,Hubli,12-11-2024,12-11-2026,Damaged,Poor
ASSET15887,Desktop,Model-239,SN-895588,Manoj Urs,HR,Belagavi,23-01-2025,23-01-2027,Under Repair,Excellent
ASSET15888,Mobile,Model-569,SN-154871,Karthik Pai,IT,Bengaluru,15-08-2022,14-08-2024,Disposed,Good
ASSET15889,Projector,Model-794,SN-688886,Arjun Rao,Marketing,Shivamogga,04-11-2022,04-11-2023,Under Repair,Excellent
ASSET15890,Tablet,Model-568,SN-834994,Karthik Rao,Finance,Davangere,09-01-2025,09-01-2026,Damaged,Good
ASSET15891,Mobile,Model-439,SN-872394,Prakash Desai,Operations,Davangere,19-12-2023,18-12-2026,Damaged,Good
ASSET15892,Printer,Model-778,SN-752227,Manoj Pai,Admin,Hubli,31-10-2022,30-10-2025,In Use,Excellent
ASSET15893,Router,Model-276,SN-762364,,Operations,Shivamogga,29-01-2024,28-01-2026,Available,Poor
ASSET15894,Projector,Model-247,SN-485840,Kavya Rao,HR,Belagavi,02-01-2025,02-01-2026,Disposed,Excellent
ASSET15895,Monitor,Model-850,SN-421251,,Finance,Udupi,24-03-2022,23-03-2024,Available,Excellent
ASSET15896,Router,Model-516,SN-691052,Prakash Rao,R&D,Mangalore,26-10-2024,26-10-2025,In Use,Average
ASSET15897,Projector,Model-830,SN-409627,Karthik Desai,Admin,Mangalore,05-07-2024,05-07-2025,In Use,Poor
ASSET15898,Monitor,Model-269,SN-144054,Prakash Gowda,Admin,Davangere,26-12-2023,25-12-2026,Disposed,Excellent
ASSET15899,Laptop,Model-772,SN-541812,Manoj Gowda,Finance,Mangalore,26-09-2024,26-09-2026,Disposed,Excellent
ASSET15900,Tablet,Model-498,SN-236085,Karthik Naidu,Sales,Bengaluru,13-04-2024,13-04-2025,Under Repair,Poor
ASSET15901,Printer,Model-717,SN-316627,,R&D,Belagavi,12-01-2025,12-01-2028,Available,Average
ASSET15902,Printer,Model-760,SN-156595,Deepak Rao,Sales,Belagavi,15-09-2022,14-09-2024,In Use,Poor
ASSET15903,Tablet,Model-892,SN-620757,Latha Pai,Admin,Mangalore,25-02-2023,24-02-2026,Under Repair,Average
ASSET15904,Mobile,Model-282,SN-632506,Sahana Shetty,HR,Shivamogga,13-07-2024,13-07-2025,Under Repair,Excellent
ASSET15905,Switch,Model-789,SN-265109,Deepak Hegde,HR,Udupi,02-12-2022,01-12-2024,In Use,Excellent
ASSET15906,Printer,Model-589,SN-146091,Divya Desai,IT,Ballari,26-10-2022,25-10-2024,Under Repair,Poor
ASSET15907,Tablet,Model-516,SN-801915,Arjun Pai,HR,Udupi,10-09-2023,09-09-2024,In Use,Poor
ASSET15908,Laptop,Model-363,SN-970862,Meena Murthy,R&D,Shivamogga,09-01-2024,08-01-2027,In Use,Average
ASSET15909,Switch,Model-576,SN-729275,,Admin,Udupi,24-05-2023,23-05-2025,Available,Average
ASSET15910,Desktop,Model-961,SN-305432,Karthik Pai,HR,Shivamogga,23-12-2024,23-12-2025,Under Repair,Poor
ASSET15911,Mobile,Model-373,SN-603275,Divya Urs,Finance,Udupi,23-09-2024,23-09-2026,Damaged,Excellent
ASSET15912,Mobile,Model-475,SN-832034,Karthik Urs,Sales,Mangalore,14-05-2023,13-05-2026,Disposed,Good
ASSET15913,Monitor,Model-945,SN-322398,,Admin,Mysuru,06-07-2022,05-07-2024,Available,Average
ASSET15914,Switch,Model-360,SN-219458,Prakash Pai,HR,Hubli,24-08-2023,23-08-2025,Disposed,Good
ASSET15915,Desktop,Model-170,SN-589668,Latha Naidu,Marketing,Belagavi,12-07-2022,11-07-2024,Damaged,Poor
ASSET15916,Laptop,Model-683,SN-152937,,IT,Udupi,06-03-2024,06-03-2026,Available,Poor
ASSET15917,Printer,Model-123,SN-206369,Prakash Urs,R&D,Shivamogga,27-11-2024,27-11-2027,Disposed,Poor
ASSET15918,Printer,Model-884,SN-420868,,Operations,Mysuru,28-06-2024,28-06-2025,Available,Poor
ASSET15919,Desktop,Model-985,SN-987421,Kavya Hegde,HR,Belagavi,14-10-2022,13-10-2025,In Use,Excellent
ASSET15920,Server,Model-488,SN-504099,Meena Shetty,Marketing,Mangalore,26-10-2024,26-10-2026,Damaged,Excellent
ASSET15921,Switch,Model-445,SN-531307,Nandini Pai,Finance,Udupi,24-09-2023,23-09-2024,Under Repair,Average
ASSET15922,Desktop,Model-570,SN-223890,Manoj Murthy,R&D,Mangalore,01-01-2025,01-01-2028,Disposed,Good
ASSET15923,Tablet,Model-735,SN-601920,Manoj Desai,HR,Shivamogga,16-10-2024,16-10-2027,Damaged,Average
ASSET15924,Monitor,Model-577,SN-459036,,Sales,Mangalore,13-02-2024,12-02-2026,Available,Average
ASSET15925,Switch,Model-308,SN-472060,Nandini Murthy,R&D,Bengaluru,14-08-2023,13-08-2024,In Use,Poor
ASSET15926,Router,Model-760,SN-391029,Shruthi Murthy,R&D,Belagavi,06-09-2022,05-09-2025,Under Repair,Average
ASSET15927,Tablet,Model-880,SN-373273,Latha Shetty,Admin,Udupi,27-09-2024,27-09-2027,Under Repair,Poor
ASSET15928,Desktop,Model-471,SN-237323,Rakesh Gowda,Finance,Mangalore,01-05-2022,30-04-2025,Under Repair,Poor
ASSET15929,Desktop,Model-532,SN-265358,Asha Gowda,HR,Mysuru,26-07-2023,25-07-2024,In Use,Excellent
ASSET15930,Mobile,Model-741,SN-628024,Divya Shetty,Marketing,Belagavi,29-10-2024,29-10-2026,Damaged,Excellent
ASSET15931,Printer,Model-268,SN-224857,Sahana Murthy,Operations,Mangalore,27-10-2023,26-10-2024,Disposed,Average
ASSET15932,Switch,Model-505,SN-305229,Divya Murthy,Finance,Davangere,28-05-2022,27-05-2025,Disposed,Excellent
ASSET15933,Tablet,Model-361,SN-101612,Vikram Gowda,Marketing,Shivamogga,27-11-2024,27-11-2026,Under Repair,Poor
ASSET15934,Printer,Model-995,SN-601966,Karthik Pai,HR,Hubli,07-02-2023,06-02-2026,Damaged,Excellent
ASSET15935,Router,Model-459,SN-302403,,R&D,Mysuru,23-06-2022,22-06-2025,Available,Average
ASSET15936,Monitor,Model-836,SN-471879,Manoj Hegde,HR,Belagavi,03-12-2023,02-12-2026,In Use,Good
ASSET15937,Printer,Model-790,SN-495548,Kavya Pai,HR,Hubli,24-03-2024,24-03-2027,Damaged,Average
ASSET15938,Printer,Model-709,SN-201954,Manoj Murthy,Admin,Shivamogga,27-03-2022,26-03-2024,Under Repair,Good
ASSET15939,Server,Model-754,SN-910252,Manoj Shetty,IT,Mangalore,30-03-2023,29-03-2024,In Use,Excellent
ASSET15940,Projector,Model-934,SN-834161,Meena Hegde,R&D,Hubli,04-01-2022,04-01-2024,Damaged,Good
ASSET15941,Server,Model-492,SN-655973,Kavya Rao,R&D,Davangere,02-06-2024,02-06-2026,Disposed,Average
ASSET15942,Printer,Model-169,SN-458330,Kavya Naidu,Operations,Hubli,14-03-2024,14-03-2026,Disposed,Good
ASSET15943,Printer,Model-541,SN-914367,,R&D,Mangalore,23-07-2024,23-07-2026,Available,Average
ASSET15944,Monitor,Model-204,SN-350476,Sahana Rao,IT,Belagavi,24-12-2023,23-12-2024,Under Repair,Average
ASSET15945,Desktop,Model-402,SN-943979,Divya Hegde,Finance,Ballari,30-08-2023,29-08-2025,Under Repair,Average
ASSET15946,Monitor,Model-741,SN-970258,Asha Naidu,R&D,Mysuru,11-12-2023,10-12-2025,Under Repair,Poor
ASSET15947,Switch,Model-342,SN-550133,Deepak Hegde,Operations,Belagavi,31-07-2024,31-07-2027,Damaged,Excellent
ASSET15948,Switch,Model-181,SN-599190,,IT,Belagavi,18-10-2023,17-10-2025,Available,Good
ASSET15949,Desktop,Model-638,SN-603359,,Marketing,Shivamogga,11-03-2022,10-03-2024,Available,Good
ASSET15950,Laptop,Model-175,SN-211173,Prakash Gowda,Finance,Hubli,06-06-2023,05-06-2024,Disposed,Average
ASSET15951,Projector,Model-962,SN-162966,,Finance,Ballari,13-07-2022,12-07-2025,Available,Poor
ASSET15952,Mobile,Model-245,SN-816184,Prakash Murthy,Operations,Mangalore,19-08-2024,19-08-2026,Disposed,Poor
ASSET15953,Desktop,Model-645,SN-526949,,Marketing,Mangalore,25-07-2024,25-07-2025,Available,Average
ASSET15954,Mobile,Model-502,SN-242240,Prakash Urs,IT,Udupi,15-03-2023,14-03-2024,Damaged,Good
ASSET15955,Desktop,Model-747,SN-301136,Latha Naidu,Sales,Shivamogga,14-05-2022,14-05-2023,In Use,Poor
ASSET15956,Printer,Model-453,SN-881231,Meena Rao,IT,Shivamogga,04-04-2023,03-04-2024,Damaged,Good
ASSET15957,Printer,Model-975,SN-555252,Divya Murthy,IT,Mysuru,07-02-2024,06-02-2026,Disposed,Excellent
ASSET15958,Monitor,Model-694,SN-887171,Latha Gowda,HR,Mysuru,06-10-2023,05-10-2025,In Use,Excellent
ASSET15959,Desktop,Model-928,SN-384317,Pooja Urs,Operations,Shivamogga,20-04-2022,19-04-2024,In Use,Poor
ASSET15960,Mobile,Model-773,SN-467823,,Operations,Ballari,12-05-2024,12-05-2027,Available,Poor
ASSET15961,Mobile,Model-648,SN-229593,Divya Murthy,Sales,Bengaluru,19-07-2023,18-07-2026,Damaged,Poor
ASSET15962,Printer,Model-346,SN-413485,Nandini Pai,R&D,Shivamogga,11-01-2025,11-01-2028,Disposed,Poor
ASSET15963,Monitor,Model-214,SN-388946,Latha Murthy,Finance,Mysuru,20-01-2022,20-01-2023,Damaged,Excellent
ASSET15964,Router,Model-488,SN-793081,Arjun Hegde,HR,Hubli,10-07-2023,09-07-2026,In Use,Average
ASSET15965,Laptop,Model-278,SN-643124,Arjun Naidu,Finance,Udupi,10-11-2024,10-11-2026,Under Repair,Poor
ASSET15966,Mobile,Model-317,SN-782518,Shruthi Gowda,HR,Bengaluru,12-02-2024,11-02-2026,In Use,Poor
ASSET15967,Switch,Model-489,SN-783533,Deepak Pai,Sales,Shivamogga,29-05-2024,29-05-2026,Under Repair,Average
ASSET15968,Printer,Model-695,SN-787254,Prakash Urs,R&D,Ballari,18-10-2022,17-10-2025,Damaged,Excellent
ASSET15969,Switch,Model-629,SN-474190,Rakesh Urs,IT,Mangalore,29-01-2022,29-01-2023,Disposed,Poor
ASSET15970,Switch,Model-659,SN-778464,Sanjay Desai,R&D,Udupi,16-09-2024,16-09-2026,In Use,Average
ASSET15971,Tablet,Model-844,SN-877652,Asha Hegde,Operations,Mysuru,25-07-2023,24-07-2026,Damaged,Average
ASSET15972,Router,Model-283,SN-697986,Karthik Shetty,Sales,Mangalore,01-06-2023,31-05-2024,Under Repair,Good
ASSET15973,Monitor,Model-302,SN-110073,Latha Naidu,Marketing,Shivamogga,21-06-2023,20-06-2025,In Use,Good
ASSET15974,Router,Model-369,SN-268593,Deepak Naidu,IT,Ballari,15-08-2022,15-08-2023,Disposed,Excellent
ASSET15975,Mobile,Model-780,SN-964411,Pooja Naidu,Marketing,Mysuru,13-02-2024,12-02-2026,Damaged,Excellent
ASSET15976,Printer,Model-596,SN-637422,Nandini Gowda,HR,Shivamogga,28-10-2022,27-10-2025,Disposed,Excellent
ASSET15977,Desktop,Model-743,SN-876169,Kavya Rao,Admin,Mysuru,23-03-2024,23-03-2025,Damaged,Poor
ASSET15978,Monitor,Model-294,SN-475609,Karthik Murthy,Marketing,Davangere,26-08-2022,26-08-2023,Disposed,Average
ASSET15979,Laptop,Model-119,SN-367504,,R&D,Hubli,22-03-2023,21-03-2024,Available,Poor
ASSET15980,Mobile,Model-199,SN-290977,Rohan Gowda,R&D,Shivamogga,05-08-2024,05-08-2027,Damaged,Poor
ASSET15981,Monitor,Model-800,SN-986098,,HR,Mysuru,02-07-2022,02-07-2023,Available,Good
ASSET15982,Projector,Model-363,SN-732201,Nandini Pai,Admin,Shivamogga,22-07-2024,22-07-2026,In Use,Good
ASSET15983,Monitor,Model-416,SN-198051,,Finance,Mysuru,13-06-2022,12-06-2024,Available,Poor
ASSET15984,Router,Model-664,SN-926367,,Sales,Hubli,10-05-2022,09-05-2024,Available,Poor
ASSET15985,Mobile,Model-608,SN-797780,Pooja Desai,R&D,Mangalore,20-05-2023,19-05-2024,In Use,Average
ASSET15986,Switch,Model-803,SN-952586,,Marketing,Udupi,16-06-2024,16-06-2025,Available,Excellent
ASSET15987,Laptop,Model-796,SN-773411,Asha Rao,HR,Belagavi,25-08-2024,25-08-2026,In Use,Poor
ASSET15988,Tablet,Model-264,SN-408324,Divya Hegde,Marketing,Mangalore,01-07-2023,30-06-2026,Damaged,Excellent
ASSET15989,Server,Model-128,SN-871653,Nandini Gowda,IT,Mangalore,10-02-2022,10-02-2023,Disposed,Average
ASSET15990,Server,Model-773,SN-296686,Vikram Pai,HR,Shivamogga,20-01-2023,19-01-2026,In Use,Good
ASSET15991,Mobile,Model-404,SN-972413,Karthik Shetty,Sales,Hubli,27-07-2024,27-07-2025,Disposed,Good
ASSET15992,Desktop,Model-361,SN-359743,Asha Desai,Finance,Shivamogga,09-07-2022,09-07-2023,In Use,Poor
ASSET15993,Projector,Model-421,SN-649881,Vikram Urs,Admin,Mysuru,17-04-2024,17-04-2027,Damaged,Good
ASSET15994,Mobile,Model-648,SN-968092,Nandini Rao,Sales,Belagavi,26-03-2022,25-03-2024,Disposed,Excellent
ASSET15995,Laptop,Model-805,SN-613223,Nandini Murthy,HR,Shivamogga,22-12-2022,22-12-2023,Under Repair,Poor
ASSET15996,Monitor,Model-822,SN-757976,Rakesh Naidu,Marketing,Mysuru,27-03-2024,27-03-2026,In Use,Average
ASSET15997,Mobile,Model-487,SN-238185,Pooja Murthy,IT,Mysuru,26-05-2024,26-05-2027,Under Repair,Good
ASSET15998,Desktop,Model-414,SN-416222,,HR,Hubli,27-05-2024,27-05-2027,Available,Excellent
ASSET15999,Server,Model-983,SN-154229,Arjun Gowda,IT,Hubli,15-04-2022,14-04-2024,Damaged,Excellent
ASSET16000,Switch,Model-243,SN-296451,Latha Naidu,Operations,Bengaluru,08-08-2023,07-08-2024,Under Repair,Good
ASSET16001,Monitor,Model-735,SN-201249,Arjun Murthy,Sales,Bengaluru,22-09-2023,21-09-2024,In Use,Excellent
ASSET16002,Tablet,Model-492,SN-258858,Pooja Desai,R&D,Davangere,24-09-2024,24-09-2027,Under Repair,Poor
ASSET16003,Mobile,Model-918,SN-102097,,Sales,Davangere,28-11-2023,27-11-2024,Available,Poor
ASSET16004,Mobile,Model-289,SN-117315,Kavya Naidu,Finance,Shivamogga,01-01-2024,31-12-2025,In Use,Excellent
ASSET16005,Mobile,Model-513,SN-986202,Sanjay Pai,IT,Bengaluru,16-12-2022,15-12-2025,Damaged,Poor
ASSET16006,Printer,Model-876,SN-691327,Asha Naidu,Operations,Bengaluru,25-08-2024,25-08-2026,Under Repair,Poor
ASSET16007,Projector,Model-547,SN-940729,Latha Rao,Sales,Belagavi,05-11-2024,05-11-2026,Damaged,Average
ASSET16008,Mobile,Model-330,SN-533964,Meena Gowda,HR,Shivamogga,30-08-2022,29-08-2025,Under Repair,Average
ASSET16009,Projector,Model-493,SN-740690,Shruthi Pai,Finance,Belagavi,14-03-2024,14-03-2025,Under Repair,Good
ASSET16010,Desktop,Model-951,SN-452754,,Marketing,Mangalore,16-07-2022,15-07-2024,Available,Poor
ASSET16011,Laptop,Model-514,SN-660071,Kavya Pai,Admin,Davangere,07-03-2023,06-03-2025,Disposed,Poor
ASSET16012,Monitor,Model-167,SN-886733,,Marketing,Mangalore,10-05-2022,09-05-2024,Available,Good
ASSET16013,Tablet,Model-982,SN-466590,Sanjay Urs,HR,Belagavi,15-05-2023,14-05-2026,In Use,Average
ASSET16014,Monitor,Model-655,SN-235244,Prakash Rao,R&D,Mangalore,06-05-2023,05-05-2025,In Use,Poor
ASSET16015,Desktop,Model-350,SN-814376,,Admin,Davangere,25-12-2023,24-12-2025,Available,Average
ASSET16016,Mobile,Model-203,SN-900899,Latha Desai,IT,Ballari,14-01-2023,13-01-2025,Under Repair,Poor
ASSET16017,Mobile,Model-940,SN-227071,,Sales,Shivamogga,17-03-2024,17-03-2027,Available,Poor
ASSET16018,Monitor,Model-788,SN-176249,Karthik Gowda,Admin,Hubli,06-09-2023,05-09-2025,Under Repair,Poor
ASSET16019,Router,Model-188,SN-354598,Shruthi Urs,Operations,Belagavi,28-02-2024,27-02-2025,Damaged,Average
ASSET16020,Mobile,Model-460,SN-297377,Shruthi Desai,Operations,Shivamogga,14-02-2023,14-02-2024,In Use,Good
ASSET16021,Switch,Model-928,SN-557284,,IT,Mangalore,27-06-2023,26-06-2026,Available,Excellent
ASSET16022,Projector,Model-971,SN-415120,,HR,Davangere,10-10-2022,09-10-2024,Available,Excellent
ASSET16023,Monitor,Model-343,SN-715960,Kavya Urs,HR,Davangere,08-08-2022,07-08-2025,Disposed,Poor
ASSET16024,Monitor,Model-341,SN-632988,Nandini Desai,Marketing,Davangere,01-11-2022,01-11-2023,In Use,Excellent
ASSET16025,Desktop,Model-135,SN-416022,Shruthi Pai,HR,Ballari,23-09-2022,22-09-2025,Disposed,Excellent
ASSET16026,Projector,Model-767,SN-545850,Shruthi Desai,Finance,Mysuru,10-03-2024,10-03-2025,Damaged,Good
ASSET16027,Server,Model-274,SN-895629,Prakash Hegde,HR,Udupi,11-12-2024,11-12-2026,Under Repair,Poor
ASSET16028,Mobile,Model-461,SN-363964,Prakash Hegde,R&D,Udupi,03-06-2023,02-06-2026,Damaged,Poor
ASSET16029,Monitor,Model-248,SN-234759,Kavya Shetty,HR,Mangalore,15-07-2024,15-07-2026,In Use,Poor
ASSET16030,Router,Model-414,SN-779499,Arjun Desai,Operations,Mangalore,18-11-2024,18-11-2026,Disposed,Excellent
ASSET16031,Printer,Model-964,SN-615591,Rakesh Desai,Finance,Ballari,05-07-2024,05-07-2027,In Use,Average
ASSET16032,Mobile,Model-522,SN-525428,,Admin,Hubli,27-02-2022,27-02-2023,Available,Excellent
ASSET16033,Desktop,Model-837,SN-723532,Meena Gowda,Finance,Udupi,20-04-2023,19-04-2026,Under Repair,Average
ASSET16034,Tablet,Model-881,SN-183061,,Sales,Mysuru,06-01-2025,06-01-2027,Available,Excellent
ASSET16035,Server,Model-902,SN-158759,Manoj Shetty,R&D,Shivamogga,20-10-2022,20-10-2023,In Use,Excellent
ASSET16036,Switch,Model-225,SN-162110,Pooja Gowda,Operations,Davangere,22-07-2023,21-07-2025,In Use,Average
ASSET16037,Tablet,Model-527,SN-848752,Rohan Pai,R&D,Belagavi,21-07-2022,20-07-2024,Disposed,Excellent
ASSET16038,Desktop,Model-820,SN-456974,,Admin,Shivamogga,23-10-2022,23-10-2023,Available,Excellent
ASSET16039,Laptop,Model-447,SN-448107,,Admin,Mysuru,21-06-2022,20-06-2024,Available,Average
ASSET16040,Desktop,Model-562,SN-345636,Shruthi Urs,Operations,Mysuru,25-08-2023,24-08-2026,Damaged,Excellent
ASSET16041,Switch,Model-660,SN-879881,Pooja Gowda,Marketing,Udupi,05-08-2024,05-08-2025,Disposed,Average
ASSET16042,Mobile,Model-626,SN-587357,Vikram Pai,Marketing,Mangalore,28-07-2024,28-07-2026,Damaged,Excellent
ASSET16043,Tablet,Model-514,SN-917068,Arjun Hegde,R&D,Mangalore,20-10-2024,20-10-2025,Disposed,Excellent
ASSET16044,Printer,Model-690,SN-645533,Arjun Naidu,Sales,Mangalore,07-04-2023,06-04-2025,Damaged,Average
ASSET16045,Switch,Model-253,SN-563346,Deepak Naidu,IT,Ballari,13-12-2023,12-12-2025,Damaged,Poor
ASSET16046,Router,Model-102,SN-505519,Shruthi Rao,Marketing,Hubli,20-09-2022,19-09-2024,Under Repair,Average
ASSET16047,Switch,Model-678,SN-609607,,Sales,Ballari,10-06-2024,10-06-2027,Available,Good
ASSET16048,Tablet,Model-860,SN-907079,Divya Hegde,IT,Shivamogga,24-09-2023,23-09-2026,Damaged,Average
ASSET16049,Server,Model-639,SN-197456,Kavya Rao,IT,Bengaluru,15-06-2023,14-06-2025,In Use,Good
ASSET16050,Monitor,Model-432,SN-852759,Rohan Naidu,HR,Ballari,27-12-2023,26-12-2025,Under Repair,Poor
ASSET16051,Laptop,Model-986,SN-647289,,Sales,Mysuru,01-09-2023,31-08-2024,Available,Poor
ASSET16052,Switch,Model-582,SN-900160,,Operations,Ballari,26-05-2023,25-05-2025,Available,Excellent
ASSET16053,Monitor,Model-458,SN-503125,Arjun Gowda,HR,Mysuru,15-11-2023,14-11-2025,Under Repair,Good
ASSET16054,Tablet,Model-881,SN-855464,Latha Gowda,Marketing,Shivamogga,16-02-2022,16-02-2024,Damaged,Good
ASSET16055,Desktop,Model-442,SN-886872,Meena Shetty,Admin,Udupi,06-11-2022,05-11-2025,In Use,Excellent
ASSET16056,Monitor,Model-997,SN-893710,,IT,Hubli,24-12-2023,23-12-2025,Available,Good
ASSET16057,Desktop,Model-665,SN-396519,,Admin,Hubli,18-05-2022,17-05-2025,Available,Poor
ASSET16058,Tablet,Model-562,SN-436844,Latha Rao,Admin,Ballari,18-10-2024,18-10-2025,Under Repair,Excellent
ASSET16059,Server,Model-930,SN-363035,Deepak Pai,IT,Mysuru,01-08-2024,01-08-2027,Under Repair,Poor
ASSET16060,Laptop,Model-266,SN-231442,Prakash Desai,Sales,Udupi,23-08-2024,23-08-2027,In Use,Poor
ASSET16061,Switch,Model-857,SN-511706,,IT,Mysuru,28-09-2023,27-09-2024,Available,Poor
ASSET16062,Mobile,Model-536,SN-856158,Rakesh Rao,Operations,Udupi,28-12-2022,27-12-2025,Disposed,Average
ASSET16063,Tablet,Model-877,SN-757264,Divya Rao,Admin,Udupi,19-07-2023,18-07-2024,In Use,Poor
ASSET16064,Router,Model-461,SN-586766,,R&D,Ballari,17-01-2023,16-01-2026,Available,Good
ASSET16065,Printer,Model-452,SN-721095,Pooja Desai,Sales,Hubli,04-06-2023,03-06-2026,Under Repair,Average
ASSET16066,Switch,Model-973,SN-298546,Arjun Desai,Operations,Shivamogga,02-07-2022,02-07-2023,Damaged,Excellent
ASSET16067,Projector,Model-277,SN-232767,,Operations,Mangalore,17-02-2024,16-02-2026,Available,Average
ASSET16068,Server,Model-939,SN-919655,Pooja Murthy,R&D,Hubli,27-02-2024,26-02-2026,Under Repair,Poor
ASSET16069,Projector,Model-483,SN-199105,Shruthi Pai,R&D,Belagavi,11-10-2024,11-10-2026,Under Repair,Excellent
ASSET16070,Tablet,Model-825,SN-919765,Asha Murthy,Operations,Mangalore,30-09-2023,29-09-2026,Disposed,Average
ASSET16071,Projector,Model-351,SN-948142,Latha Urs,Operations,Bengaluru,22-03-2024,22-03-2026,Under Repair,Good
ASSET16072,Printer,Model-688,SN-779034,,Admin,Udupi,09-11-2024,09-11-2026,Available,Average
ASSET16073,Mobile,Model-688,SN-258461,,Finance,Ballari,22-10-2023,21-10-2025,Available,Good
ASSET16074,Projector,Model-247,SN-467545,Shruthi Murthy,Finance,Bengaluru,28-10-2022,28-10-2023,Damaged,Average
ASSET16075,Server,Model-892,SN-408051,Rakesh Rao,Admin,Shivamogga,26-09-2024,26-09-2026,Disposed,Good
ASSET16076,Monitor,Model-676,SN-231227,,HR,Hubli,25-09-2022,24-09-2024,Available,Good
ASSET16077,Tablet,Model-933,SN-154104,Arjun Naidu,Admin,Hubli,01-05-2024,01-05-2026,Damaged,Good
ASSET16078,Tablet,Model-127,SN-375712,Kavya Naidu,Marketing,Shivamogga,24-05-2022,24-05-2023,Damaged,Average
ASSET16079,Monitor,Model-988,SN-850921,Kavya Hegde,Finance,Ballari,14-02-2023,14-02-2024,Under Repair,Poor
ASSET16080,Switch,Model-955,SN-561530,Arjun Desai,IT,Mysuru,11-07-2024,11-07-2026,Under Repair,Average
ASSET16081,Laptop,Model-793,SN-395310,Rohan Shetty,R&D,Shivamogga,27-08-2022,26-08-2024,Disposed,Excellent
ASSET16082,Mobile,Model-371,SN-750650,Arjun Urs,Admin,Mysuru,16-10-2023,15-10-2024,Under Repair,Average
