Asset_ID,Asset_Name,Model,Serial_Number,Assigned_To,Department,Location,Purchase_Date,Warranty_Expiry,Status,Condition,age_days,warranty_remaining_days
ASSET16053,Monitor,Model-458,SN-503125,Arjun Gowda,HR,Mysuru,15-11-2023,14-11-2025,Under Repair,Good,753,-24
ASSET16054,Tablet,Model-881,SN-855464,Latha Gowda,Marketing,Shivamogga,16-02-2022,16-02-2024,Damaged,Good,1390,-661
ASSET16055,Desktop,Model-442,SN-886872,Meena Shetty,Admin,Udupi,06-11-2022,05-11-2025,In Use,Excellent,1127,-33
ASSET16056,Monitor,Model-997,SN-893710,Unassigned,IT,Hubli,24-12-2023,23-12-2025,Available,Good,714,15
ASSET16057,Desktop,Model-665,SN-396519,Unassigned,Admin,Hubli,18-05-2022,17-05-2025,Available,Poor,1299,-205
ASSET16058,Tablet,Model-562,SN-436844,Latha Rao,Admin,Ballari,18-10-2024,18-10-2025,Under Repair,Excellent,415,-51
ASSET16059,Server,Model-930,SN-363035,Deepak Pai,IT,Mysuru,01-08-2024,01-08-2027,Under Repair,Poor,493,601
ASSET16060,Laptop,Model-266,SN-231442,Prakash Desai,Sales,Udupi,23-08-2024,23-08-2027,In Use,Poor,471,623
ASSET16061,Switch,Model-857,SN-511706,Unassigned,IT,Mysuru,28-09-2023,27-09-2024,Available,Poor,801,-437
ASSET16062,Mobile,Model-536,SN-856158,Rakesh Rao,Operations,Udupi,28-12-2022,27-12-2025,Disposed,Average,1075,19
ASSET16063,Tablet,Model-877,SN-757264,Divya Rao,Admin,Udupi,19-07-2023,18-07-2024,In Use,Poor,872,-508
ASSET16064,Router,Model-461,SN-586766,Unassigned,R&D,Ballari,17-01-2023,16-01-2026,Available,Good,1055,39
ASSET16065,Printer,Model-452,SN-721095,Pooja Desai,Sales,Hubli,04-06-2023,03-06-2026,Under Repair,Average,917,177
ASSET16066,Switch,Model-973,SN-298546,Arjun Desai,Operations,Shivamogga,02-07-2022,02-07-2023,Damaged,Excellent,1254,-890
ASSET16067,Projector,Model-277,SN-232767,Unassigned,Operations,Mangalore,17-02-2024,16-02-2026,Available,Average,659,70
ASSET16068,Server,Model-939,SN-919655,Pooja Murthy,R&D,Hubli,27-02-2024,26-02-2026,Under Repair,Poor,649,80
ASSET16069,Projector,Model-483,SN-199105,Shruthi Pai,R&D,Belagavi,11-10-2024,11-10-2026,Under Repair,Excellent,422,307
ASSET16070,Tablet,Model-825,SN-919765,Asha Murthy,Operations,Mangalore,30-09-2023,29-09-2026,Disposed,Average,799,295
ASSET16071,Projector,Model-351,SN-948142,Latha Urs,Operations,Bengaluru,22-03-2024,22-03-2026,Under Repair,Good,625,104
ASSET16072,Printer,Model-688,SN-779034,Unassigned,Admin,Udupi,09-11-2024,09-11-2026,Available,Average,393,336
ASSET16073,Mobile,Model-688,SN-258461,Unassigned,Finance,Ballari,22-10-2023,21-10-2025,Available,Good,777,-48
ASSET16074,Projector,Model-247,SN-467545,Shruthi Murthy,Finance,Bengaluru,28-10-2022,28-10-2023,Damaged,Average,1136,-772
ASSET16075,Server,Model-892,SN-408051,Rakesh Rao,Admin,Shivamogga,26-09-2024,26-09-2026,Disposed,Good,437,292
ASSET16076,Monitor,Model-676,SN-231227,Unassigned,HR,Hubli,25-09-2022,24-09-2024,Available,Good,1169,-440
ASSET16077,Tablet,Model-933,SN-154104,Arjun Naidu,Admin,Hubli,01-05-2024,01-05-2026,Damaged,Good,585,144
ASSET16078,Tablet,Model-127,SN-375712,Kavya Naidu,Marketing,Shivamogga,24-05-2022,24-05-2023,Damaged,Average,1293,-929
ASSET16079,Monitor,Model-988,SN-850921,Kavya Hegde,Finance,Ballari,14-02-2023,14-02-2024,Under Repair,Poor,1027,-663
ASSET16080,Switch,Model-955,SN-561530,Arjun Desai,IT,Mysuru,11-07-2024,11-07-2026,Under Repair,Average,514,215
ASSET16081,Laptop,Model-793,SN-395310,Rohan Shetty,R&D,Shivamogga,27-08-2022,26-08-2024,Disposed,Excellent,1198,-469
ASSET16082,Mobile,Model-371,SN-750650,Arjun Urs,Admin,Mysuru,16-10-2023,15-10-2024,Under Repair,Average,783,-419
ASSET16083,Router,Model-456,SN-923973,Unassigned,HR,Hubli,12-08-2023,11-08-2024,Available,Average,848,-484
ASSET16084,Switch,Model-975,SN-378431,Vikram Gowda,R&D,Udupi,01-11-2024,01-11-2026,In Use,Average,401,328
ASSET16085,Server,Model-445,SN-358967,Divya Urs,IT,Ballari,23-07-2023,22-07-2025,Damaged,Excellent,868,-139
ASSET16086,Monitor,Model-310,SN-852114,Rakesh Urs,Marketing,Ballari,23-07-2023,22-07-2024,Damaged,Average,868,-504
ASSET16087,Server,Model-792,SN-898869,Sanjay Pai,Admin,Belagavi,04-10-2024,04-10-2025,In Use,Poor,429,-65
ASSET16088,Server,Model-225,SN-920914,Unassigned,Operations,Ballari,12-08-2024,12-08-2027,Available,Excellent,482,612
ASSET16089,Monitor,Model-761,SN-639175,Rakesh Rao,HR,Hubli,30-05-2022,29-05-2025,In Use,Average,1287,-193
ASSET16090,Desktop,Model-645,SN-901300,Unassigned,Admin,Davangere,23-07-2024,23-07-2026,Available,Excellent,502,227
ASSET16091,Laptop,Model-992,SN-984066,Kavya Hegde,Admin,Belagavi,02-04-2023,01-04-2026,In Use,Average,980,114
ASSET16092,Mobile,Model-129,SN-490555,Asha Hegde,Finance,Shivamogga,13-07-2024,13-07-2027,Damaged,Average,512,582
ASSET16093,Router,Model-748,SN-659489,Prakash Rao,R&D,Bengaluru,02-04-2024,02-04-2027,Disposed,Average,614,480
ASSET16094,Projector,Model-395,SN-669056,Divya Hegde,Marketing,Shivamogga,24-11-2024,24-11-2027,In Use,Excellent,378,716
ASSET16095,Tablet,Model-274,SN-175634,Unassigned,Operations,Udupi,14-07-2024,14-07-2027,Available,Good,511,583
ASSET16096,Desktop,Model-233,SN-437763,Shruthi Shetty,Operations,Shivamogga,20-05-2022,20-05-2023,Damaged,Average,1297,-933
ASSET16097,Router,Model-114,SN-256658,Divya Pai,HR,Belagavi,09-08-2024,09-08-2026,In Use,Poor,485,244
ASSET16098,Switch,Model-759,SN-209994,Vikram Murthy,Finance,Hubli,11-02-2023,10-02-2026,Damaged,Average,1030,64
ASSET16099,Projector,Model-216,SN-574121,Sanjay Shetty,Operations,Mangalore,25-11-2023,24-11-2024,In Use,Average,743,-379
ASSET16100,Monitor,Model-951,SN-137609,Unassigned,Marketing,Mangalore,29-04-2023,28-04-2025,Available,Average,953,-224
ASSET16101,Switch,Model-678,SN-853655,Sanjay Hegde,HR,Shivamogga,05-09-2024,05-09-2025,Damaged,Excellent,458,-94
ASSET16102,Mobile,Model-287,SN-551375,Nandini Murthy,Sales,Hubli,09-05-2023,08-05-2026,Disposed,Poor,943,151
ASSET16103,Mobile,Model-938,SN-533962,Nandini Urs,Finance,Davangere,23-11-2023,22-11-2024,Under Repair,Excellent,745,-381
ASSET16104,Laptop,Model-314,SN-684145,Divya Urs,Admin,Shivamogga,04-01-2023,04-01-2024,Under Repair,Poor,1068,-704
ASSET16105,Printer,Model-681,SN-295393,Rakesh Rao,Marketing,Shivamogga,21-06-2022,20-06-2025,Disposed,Good,1265,-171
ASSET16106,Switch,Model-505,SN-429143,Shruthi Pai,HR,Davangere,15-06-2023,14-06-2025,Disposed,Average,906,-177
ASSET16107,Monitor,Model-232,SN-910595,Manoj Rao,R&D,Udupi,15-12-2022,15-12-2023,In Use,Good,1088,-724
ASSET16108,Tablet,Model-174,SN-713547,Unassigned,IT,Ballari,28-11-2023,27-11-2026,Available,Average,740,354
ASSET16109,Projector,Model-908,SN-641463,Sanjay Naidu,Marketing,Shivamogga,26-06-2024,26-06-2025,In Use,Poor,529,-165
ASSET16110,Tablet,Model-107,SN-187815,Kavya Naidu,R&D,Udupi,03-06-2023,02-06-2024,Damaged,Good,918,-554
ASSET16111,Projector,Model-539,SN-630682,Asha Rao,Operations,Davangere,27-09-2023,26-09-2024,In Use,Average,802,-438
ASSET16112,Switch,Model-902,SN-786613,Shruthi Urs,Operations,Mysuru,01-09-2022,31-08-2024,In Use,Excellent,1193,-464
ASSET16113,Laptop,Model-599,SN-586469,Meena Desai,Marketing,Bengaluru,21-03-2024,21-03-2026,Disposed,Good,626,103
ASSET16114,Monitor,Model-699,SN-335843,Vikram Hegde,Operations,Belagavi,22-10-2023,21-10-2026,Disposed,Poor,777,317
ASSET16115,Projector,Model-245,SN-279739,Rakesh Naidu,Operations,Hubli,17-03-2022,16-03-2024,Under Repair,Average,1361,-632
ASSET16116,Monitor,Model-895,SN-930857,Rohan Murthy,HR,Davangere,29-08-2023,28-08-2025,In Use,Average,831,-102
ASSET16117,Mobile,Model-104,SN-936109,Unassigned,Finance,Mysuru,25-04-2023,24-04-2024,Available,Excellent,957,-593
ASSET16118,Monitor,Model-675,SN-778232,Manoj Desai,HR,Ballari,02-04-2024,02-04-2027,In Use,Poor,614,480
ASSET16119,Tablet,Model-641,SN-645553,Meena Gowda,R&D,Mangalore,05-04-2024,05-04-2025,Damaged,Excellent,611,-247
ASSET16120,Router,Model-577,SN-646370,Deepak Hegde,Operations,Bengaluru,12-09-2024,12-09-2026,Disposed,Poor,451,278
ASSET16121,Projector,Model-938,SN-376020,Divya Gowda,Marketing,Ballari,08-02-2023,08-02-2024,In Use,Average,1033,-669
ASSET16122,Server,Model-947,SN-905330,Latha Hegde,HR,Udupi,24-07-2024,24-07-2025,Disposed,Excellent,501,-137
ASSET16123,Switch,Model-367,SN-994004,Deepak Gowda,R&D,Belagavi,30-08-2022,30-08-2023,In Use,Poor,1195,-831
ASSET16124,Server,Model-742,SN-956850,Rohan Shetty,R&D,Udupi,01-02-2024,31-01-2025,Disposed,Excellent,675,-311
ASSET16125,Desktop,Model-705,SN-927522,Deepak Rao,IT,Belagavi,03-02-2023,02-02-2026,Disposed,Average,1038,56
ASSET16126,Printer,Model-626,SN-467572,Meena Murthy,Operations,Mysuru,28-04-2022,27-04-2025,Damaged,Excellent,1319,-225
ASSET16127,Tablet,Model-885,SN-460942,Vikram Murthy,Marketing,Davangere,30-10-2024,30-10-2025,Under Repair,Average,403,-39
ASSET16128,Monitor,Model-641,SN-614375,Unassigned,Finance,Ballari,17-01-2024,16-01-2026,Available,Good,690,39
ASSET16129,Mobile,Model-688,SN-329106,Vikram Desai,IT,Shivamogga,25-07-2022,24-07-2024,Disposed,Poor,1231,-502
ASSET16130,Tablet,Model-382,SN-335888,Unassigned,Admin,Bengaluru,10-03-2024,10-03-2025,Available,Excellent,637,-273
ASSET16131,Monitor,Model-647,SN-594281,Unassigned,Operations,Hubli,25-06-2022,24-06-2024,Available,Average,1261,-532
ASSET16132,Switch,Model-717,SN-348951,Meena Murthy,Finance,Davangere,27-12-2024,27-12-2025,Under Repair,Excellent,345,19
ASSET16133,Router,Model-550,SN-580902,Rohan Hegde,Operations,Mysuru,03-06-2023,02-06-2025,Under Repair,Good,918,-189
ASSET16134,Switch,Model-714,SN-249795,Rohan Hegde,IT,Bengaluru,11-03-2022,11-03-2023,Damaged,Average,1367,-1003
ASSET16135,Monitor,Model-740,SN-264584,Kavya Murthy,R&D,Ballari,20-01-2022,20-01-2024,In Use,Excellent,1417,-688
ASSET16136,Tablet,Model-398,SN-116631,Unassigned,R&D,Shivamogga,09-05-2023,08-05-2026,Available,Good,943,151
ASSET16137,Server,Model-243,SN-107851,Shruthi Naidu,IT,Ballari,01-06-2022,31-05-2025,Damaged,Poor,1285,-191
ASSET16138,Printer,Model-146,SN-389539,Manoj Murthy,Operations,Mysuru,04-06-2022,04-06-2023,Damaged,Good,1282,-918
ASSET16139,Router,Model-524,SN-848126,Meena Shetty,Finance,Ballari,22-09-2024,22-09-2026,In Use,Excellent,441,288
ASSET16140,Tablet,Model-868,SN-247496,Vikram Hegde,Finance,Bengaluru,10-07-2023,09-07-2024,Under Repair,Average,881,-517
ASSET16141,Monitor,Model-785,SN-844923,Deepak Desai,Admin,Mysuru,21-12-2024,21-12-2027,Disposed,Good,351,743
ASSET16142,Monitor,Model-621,SN-820603,Divya Murthy,Finance,Bengaluru,21-05-2024,21-05-2026,Damaged,Poor,565,164
ASSET16143,Projector,Model-571,SN-841142,Unassigned,HR,Davangere,15-02-2023,14-02-2026,Available,Good,1026,68
ASSET16144,Laptop,Model-443,SN-848284,Sahana Gowda,IT,Belagavi,04-08-2023,03-08-2024,Damaged,Poor,856,-492
ASSET16145,Switch,Model-636,SN-276505,Arjun Naidu,Finance,Belagavi,17-03-2024,17-03-2027,Disposed,Poor,630,464
ASSET16146,Monitor,Model-391,SN-191398,Pooja Naidu,Finance,Shivamogga,03-06-2022,02-06-2024,Disposed,Average,1283,-554
ASSET16147,Monitor,Model-177,SN-151662,Rakesh Rao,Marketing,Davangere,18-12-2024,18-12-2025,In Use,Excellent,354,10
ASSET16148,Mobile,Model-686,SN-545530,Unassigned,Marketing,Shivamogga,01-05-2022,30-04-2024,Available,Good,1316,-587
ASSET16149,Switch,Model-302,SN-506189,Unassigned,HR,Bengaluru,05-09-2022,04-09-2024,Available,Good,1189,-460
ASSET16150,Switch,Model-893,SN-477600,Prakash Desai,Sales,Ballari,09-05-2023,08-05-2026,Damaged,Good,943,151
ASSET16151,Server,Model-302,SN-559620,Latha Desai,Finance,Davangere,30-07-2023,29-07-2025,Damaged,Poor,861,-132
ASSET16152,Desktop,Model-500,SN-423270,Manoj Desai,HR,Ballari,07-02-2024,06-02-2026,Under Repair,Average,669,60
ASSET16153,Projector,Model-153,SN-367453,Prakash Urs,HR,Belagavi,14-10-2022,13-10-2024,Damaged,Poor,1150,-421
ASSET16154,Laptop,Model-763,SN-887174,Rohan Rao,Sales,Davangere,12-01-2025,12-01-2028,Disposed,Poor,329,765
ASSET16155,Printer,Model-770,SN-378822,Asha Rao,HR,Shivamogga,03-05-2024,03-05-2025,Disposed,Excellent,583,-219
ASSET16156,Printer,Model-135,SN-517446,Nandini Desai,Marketing,Mangalore,22-03-2022,21-03-2024,Damaged,Average,1356,-627
ASSET16157,Monitor,Model-937,SN-957105,Rohan Naidu,IT,Ballari,10-05-2024,10-05-2025,Damaged,Good,576,-212
ASSET16158,Mobile,Model-357,SN-674431,Rakesh Urs,IT,Mangalore,08-04-2023,07-04-2026,Damaged,Excellent,974,120
ASSET16159,Tablet,Model-637,SN-575519,Meena Rao,Admin,Bengaluru,29-08-2024,29-08-2027,Disposed,Good,465,629
ASSET16160,Router,Model-484,SN-304255,Prakash Desai,Operations,Mangalore,10-07-2024,10-07-2025,Under Repair,Poor,515,-151
ASSET16161,Mobile,Model-108,SN-883130,Rakesh Hegde,Operations,Hubli,21-10-2022,20-10-2025,In Use,Good,1143,-49
ASSET16162,Tablet,Model-474,SN-785166,Vikram Naidu,Operations,Udupi,22-06-2022,21-06-2024,Damaged,Good,1264,-535
ASSET16163,Monitor,Model-250,SN-674618,Divya Naidu,HR,Mangalore,30-06-2022,29-06-2025,Disposed,Excellent,1256,-162
ASSET16164,Server,Model-945,SN-199034,Divya Murthy,Finance,Udupi,13-04-2022,12-04-2025,Disposed,Good,1334,-240
ASSET16165,Printer,Model-324,SN-716006,Nandini Murthy,Finance,Udupi,24-02-2022,24-02-2023,Disposed,Average,1382,-1018
ASSET16166,Desktop,Model-663,SN-529920,Prakash Desai,Finance,Hubli,24-10-2024,24-10-2026,Disposed,Poor,409,320
ASSET16167,Mobile,Model-986,SN-160514,Meena Urs,Marketing,Ballari,05-01-2022,05-01-2024,Disposed,Average,1432,-703
ASSET16168,Projector,Model-507,SN-650592,Shruthi Urs,Operations,Mangalore,28-05-2024,28-05-2025,In Use,Good,558,-194
ASSET16169,Server,Model-752,SN-177655,Shruthi Shetty,IT,Belagavi,04-10-2022,03-10-2025,Disposed,Average,1160,-66
ASSET16170,Monitor,Model-898,SN-207349,Shruthi Rao,Admin,Ballari,25-05-2024,25-05-2025,Disposed,Good,561,-197
ASSET16171,Monitor,Model-953,SN-952673,Unassigned,Operations,Udupi,22-08-2023,21-08-2025,Available,Average,838,-109
ASSET16172,Tablet,Model-529,SN-292061,Unassigned,R&D,Hubli,07-10-2024,07-10-2027,Available,Good,426,668
ASSET16173,Server,Model-314,SN-719900,Rohan Rao,Marketing,Bengaluru,07-01-2022,07-01-2024,Disposed,Good,1430,-701
ASSET16174,Desktop,Model-995,SN-288224,Pooja Murthy,Sales,Mysuru,29-05-2022,28-05-2024,In Use,Poor,1288,-559
ASSET16175,Router,Model-424,SN-962551,Divya Desai,R&D,Davangere,21-02-2024,20-02-2026,Damaged,Average,655,74
ASSET16176,Laptop,Model-356,SN-705643,Unassigned,Marketing,Ballari,21-12-2024,21-12-2026,Available,Average,351,378
ASSET16177,Desktop,Model-381,SN-909110,Manoj Rao,HR,Belagavi,05-05-2024,05-05-2027,Disposed,Good,581,513
ASSET16178,Router,Model-519,SN-462522,Vikram Urs,Marketing,Bengaluru,04-06-2022,04-06-2023,Damaged,Excellent,1282,-918
ASSET16179,Laptop,Model-313,SN-424464,Latha Shetty,Marketing,Mysuru,01-04-2023,31-03-2025,In Use,Good,981,-252
ASSET16180,Projector,Model-839,SN-653560,Latha Pai,Admin,Mangalore,28-02-2024,27-02-2025,Damaged,Excellent,648,-284
ASSET16181,Desktop,Model-628,SN-203233,Deepak Pai,IT,Shivamogga,19-08-2024,19-08-2026,Under Repair,Average,475,254
ASSET16182,Laptop,Model-923,SN-358790,Karthik Pai,Finance,Bengaluru,17-07-2024,17-07-2026,Damaged,Good,508,221
ASSET16183,Tablet,Model-529,SN-626322,Meena Gowda,Operations,Davangere,17-07-2022,16-07-2025,Disposed,Poor,1239,-145
ASSET16184,Printer,Model-320,SN-396313,Divya Hegde,Finance,Mangalore,14-01-2022,14-01-2024,Under Repair,Excellent,1423,-694
ASSET16185,Tablet,Model-527,SN-275173,Rohan Hegde,HR,Mangalore,03-01-2025,03-01-2027,Under Repair,Excellent,338,391
ASSET16186,Desktop,Model-816,SN-557137,Shruthi Naidu,Sales,Mysuru,07-08-2023,06-08-2024,Disposed,Average,853,-489
ASSET16187,Printer,Model-671,SN-344361,Manoj Hegde,Marketing,Hubli,23-06-2023,22-06-2025,Disposed,Average,898,-169
ASSET16188,Desktop,Model-552,SN-462890,Unassigned,Admin,Ballari,22-01-2022,22-01-2023,Available,Poor,1415,-1051
ASSET16189,Server,Model-434,SN-825097,Shruthi Urs,IT,Hubli,08-02-2023,08-02-2024,In Use,Excellent,1033,-669
ASSET16190,Server,Model-592,SN-304689,Rohan Shetty,Admin,Bengaluru,09-09-2024,09-09-2026,In Use,Good,454,275
ASSET16191,Desktop,Model-234,SN-357150,Pooja Shetty,HR,Mysuru,14-12-2024,14-12-2026,Disposed,Poor,358,371
ASSET16192,Router,Model-524,SN-479897,Meena Murthy,Admin,Shivamogga,05-01-2024,04-01-2025,Damaged,Poor,702,-338
ASSET16193,Server,Model-452,SN-479631,Manoj Urs,Sales,Bengaluru,04-03-2022,03-03-2025,In Use,Good,1374,-280
ASSET16194,Tablet,Model-975,SN-833242,Unassigned,Admin,Udupi,08-01-2023,07-01-2026,Available,Good,1064,30
ASSET16195,Laptop,Model-334,SN-981131,Sahana Rao,Sales,Mysuru,27-10-2023,26-10-2025,Under Repair,Good,772,-43
ASSET16196,Printer,Model-766,SN-496801,Unassigned,Marketing,Udupi,08-07-2022,07-07-2024,Available,Good,1248,-519
ASSET16197,Projector,Model-387,SN-116730,Pooja Shetty,Admin,Mysuru,31-10-2023,30-10-2025,Disposed,Good,768,-39
ASSET16198,Tablet,Model-722,SN-349609,Vikram Desai,Marketing,Udupi,17-07-2022,17-07-2023,In Use,Average,1239,-875
ASSET16199,Tablet,Model-631,SN-266100,Unassigned,Operations,Shivamogga,26-03-2022,25-03-2024,Available,Poor,1352,-623
ASSET16200,Monitor,Model-389,SN-586642,Asha Rao,HR,Belagavi,02-07-2023,01-07-2025,In Use,Poor,889,-160
ASSET16201,Printer,Model-730,SN-650964,Karthik Urs,Operations,Davangere,02-08-2022,01-08-2024,Disposed,Good,1223,-494
ASSET16202,Switch,Model-772,SN-986936,Karthik Naidu,R&D,Udupi,29-12-2022,29-12-2023,Disposed,Average,1074,-710
ASSET16203,Router,Model-174,SN-368049,Shruthi Naidu,HR,Ballari,07-05-2023,06-05-2026,Damaged,Average,945,149
ASSET16204,Projector,Model-723,SN-395113,Unassigned,Sales,Davangere,13-03-2024,13-03-2025,Available,Poor,634,-270
ASSET16205,Tablet,Model-860,SN-392406,Kavya Hegde,Admin,Davangere,22-09-2023,21-09-2026,Disposed,Poor,807,287
ASSET16206,Router,Model-801,SN-379153,Manoj Desai,HR,Shivamogga,07-02-2022,07-02-2024,Damaged,Excellent,1399,-670
ASSET16207,Router,Model-300,SN-628176,Kavya Rao,Finance,Bengaluru,20-03-2024,20-03-2025,In Use,Excellent,627,-263
ASSET16208,Projector,Model-651,SN-141762,Latha Shetty,IT,Mysuru,16-08-2022,16-08-2023,Under Repair,Average,1209,-845
ASSET16209,Printer,Model-372,SN-478252,Rohan Shetty,Sales,Mangalore,28-07-2024,28-07-2027,Damaged,Average,497,597
ASSET16210,Laptop,Model-617,SN-559899,Divya Murthy,Marketing,Mangalore,28-09-2022,27-09-2024,Damaged,Excellent,1166,-437
ASSET16211,Tablet,Model-699,SN-842897,Deepak Hegde,Sales,Mangalore,06-08-2022,05-08-2024,Damaged,Good,1219,-490
ASSET16212,Tablet,Model-818,SN-928610,Manoj Gowda,IT,Bengaluru,18-12-2023,17-12-2024,Under Repair,Excellent,720,-356
ASSET16213,Desktop,Model-222,SN-918169,Karthik Gowda,Admin,Davangere,21-01-2025,21-01-2028,Damaged,Good,320,774
ASSET16214,Printer,Model-959,SN-849805,Pooja Gowda,Admin,Ballari,26-09-2023,25-09-2025,Under Repair,Poor,803,-74
ASSET16215,Monitor,Model-740,SN-322236,Unassigned,Sales,Belagavi,06-09-2024,06-09-2027,Available,Excellent,457,637
ASSET16216,Projector,Model-907,SN-545692,Manoj Hegde,Admin,Belagavi,08-02-2024,07-02-2025,Damaged,Average,668,-304
ASSET16217,Desktop,Model-118,SN-243022,Unassigned,IT,Bengaluru,17-08-2022,16-08-2025,Available,Good,1208,-114
ASSET16218,Router,Model-628,SN-540545,Unassigned,Sales,Mysuru,29-01-2024,28-01-2025,Available,Poor,678,-314
ASSET16219,Projector,Model-103,SN-612230,Divya Naidu,R&D,Davangere,07-12-2023,06-12-2024,In Use,Average,731,-367
ASSET16220,Router,Model-204,SN-200175,Divya Naidu,Finance,Davangere,06-12-2022,06-12-2023,Under Repair,Poor,1097,-733
ASSET16221,Switch,Model-773,SN-438834,Divya Naidu,HR,Udupi,18-03-2024,18-03-2025,In Use,Good,629,-265
ASSET16222,Projector,Model-133,SN-555419,Meena Pai,Marketing,Davangere,29-05-2022,28-05-2024,In Use,Average,1288,-559
ASSET16223,Printer,Model-390,SN-548056,Pooja Naidu,Admin,Shivamogga,17-10-2022,16-10-2025,Damaged,Good,1147,-53
ASSET16224,Laptop,Model-801,SN-714661,Latha Hegde,IT,Davangere,18-01-2022,18-01-2024,Damaged,Excellent,1419,-690
ASSET16225,Printer,Model-867,SN-151858,Vikram Urs,R&D,Mysuru,09-07-2024,09-07-2026,Under Repair,Poor,516,213
ASSET16226,Projector,Model-930,SN-629498,Unassigned,HR,Ballari,23-01-2025,23-01-2027,Available,Good,318,411
ASSET16227,Printer,Model-152,SN-452594,Rohan Naidu,Operations,Belagavi,17-09-2022,16-09-2025,Disposed,Good,1177,-83
ASSET16228,Router,Model-557,SN-775593,Nandini Naidu,IT,Shivamogga,25-09-2022,24-09-2024,Damaged,Average,1169,-440
ASSET16229,Monitor,Model-592,SN-397549,Rohan Naidu,Operations,Mangalore,11-07-2023,10-07-2024,Damaged,Average,880,-516
ASSET16230,Server,Model-535,SN-179599,Unassigned,R&D,Shivamogga,13-08-2022,12-08-2025,Available,Excellent,1212,-118
ASSET16231,Router,Model-553,SN-601478,Asha Desai,Operations,Davangere,12-12-2024,12-12-2027,In Use,Poor,360,734
ASSET16232,Projector,Model-345,SN-779902,Unassigned,HR,Ballari,22-04-2024,22-04-2027,Available,Poor,594,500
ASSET16233,Desktop,Model-676,SN-395144,Unassigned,Sales,Mangalore,12-11-2024,12-11-2025,Available,Good,390,-26
ASSET16234,Monitor,Model-707,SN-543679,Sanjay Desai,Admin,Mangalore,19-12-2022,18-12-2024,Damaged,Good,1084,-355
ASSET16235,Mobile,Model-729,SN-597763,Arjun Murthy,Finance,Mysuru,26-08-2023,25-08-2026,Damaged,Poor,834,260
ASSET16236,Laptop,Model-731,SN-765912,Sanjay Shetty,R&D,Bengaluru,11-03-2022,10-03-2024,Damaged,Excellent,1367,-638
ASSET16237,Monitor,Model-205,SN-212663,Sahana Desai,Sales,Belagavi,19-02-2022,19-02-2023,Disposed,Poor,1387,-1023
ASSET16238,Tablet,Model-702,SN-510838,Sanjay Gowda,Operations,Mysuru,29-01-2022,28-01-2025,Under Repair,Good,1408,-314
ASSET16239,Monitor,Model-632,SN-673936,Unassigned,Finance,Udupi,05-01-2022,05-01-2023,Available,Good,1432,-1068
ASSET16240,Monitor,Model-619,SN-364278,Prakash Naidu,Finance,Mangalore,19-12-2024,19-12-2025,In Use,Good,353,11
ASSET16241,Laptop,Model-367,SN-172294,Divya Pai,Sales,Davangere,13-05-2022,12-05-2025,In Use,Average,1304,-210
ASSET16242,Mobile,Model-519,SN-243117,Pooja Urs,Sales,Mysuru,29-01-2023,29-01-2024,Disposed,Average,1043,-679
